HTS_Code,Description,List
0706.10.05,"Carrots, fresh or chilled, reduced in size",3
0706.10.10,"Carrots, fresh or chilled, not reduced in size, under 10 cm in length",3
0706.10.20,"Carrots, fresh or chilled, not reduced in size, 10 cm or over in length",3
0706.10.40,"Turnips, fresh or chilled",3
0706.90.20,"Radishes, fresh or chilled",3
0706.90.30,"Beets and horseradish, fresh or chilled",3
0706.90.40,"Salsify, celeriac, radishes and similar edible roots nesoi, fresh or chilled",3
0707.00.50,"Cucumbers, including gherkins, fresh or chilled, if entered May 1 to June 30, inclusive, or Sept. 1 to Nov. 30, inclusive, in any year",3
0708.10.20,"Peas, fresh or chilled, shelled or unshelled, if entered July 1 to Sept. 30, inclusive, in any year",3
0708.10.40,"Peas, fresh or chilled, shelled or unshelled, if entered Nov. 1 through the following June 30, inclusive",3
0708.20.20,"Cowpeas (other than black-eye peas), fresh or chilled, shelled or unshelled",3
0708.20.90,"Beans nesoi, fresh or chilled, shelled or unshelled",3
0708.90.15,"Lentils, fresh or chilled, shelled or unshelled",3
0708.90.40,"Leguminous vegetables nesoi, fresh or chilled, shelled or unshelled",3
0709.40.20,"Celery, other than celeriac, fresh or chilled, reduced in size",3
0709.40.40,"Celery, other than celeriac, fresh or chilled, not reduced in size, if entered April 15 to July 31, inclusive, in any year",3
0709.40.60,"Celery, other than celeriac, fresh or chilled, not reduced in size, if entered August 1 through the following April 14, inclusive",3
0709.51.01,"Mushrooms of the genus Agaricus, fresh or chilled",3
0709.59.10,"Truffles, fresh or chilled",3
0709.59.90,"Mushrooms, other than of the genus Agaricus, fresh or chilled",3
0709.60.20,"Chili peppers, fresh or chilled",3
0709.60.40,"Fruits of the genus capsicum (peppers) (ex. chili peppers) or of the genus pimenta (e.g., Allspice), fresh or chilled",3
0709.93.20,"Squash, fresh or chilled",3
0709.99.05,"Jicamas and breadfruit, fresh or chilled",3
0709.99.10,"Chayote (Sechium edule), fresh or chilled",3
0709.99.14,"Okra, fresh or chilled",3
0709.99.30,"Fiddlehead greens, fresh or chilled",3
0709.99.45,"Sweet corn, fresh or chilled",3
0709.99.90,"Vegetables, not elsewhere specified or included, fresh or chilled",3
0710.10.00,"Potatoes, uncooked or cooked by steaming or boiling in water, frozen 21 HTSUS Product Description Subheading",3
0710.21.20,"Peas, uncooked or cooked by steaming or boiling in water, frozen, if entered July 1 through September 30, inclusive, in any year",3
0710.21.40,"Peas, uncooked or cooked by steaming or boiling in water, frozen, if entered Jan. 1 through June 30, or Oct. 1 through Dec. 31, inclusive",3
0710.22.10,"Lima beans, uncooked or cooked by steaming or boiling in water, frozen, not reduced in size, entered Nov. 1 through the following May 31",3
0710.22.15,"Lima beans, frozen, entered June 1 - October 31",3
0710.22.20,"Cowpeas (other than black-eye peas), uncooked or cooked by steaming or boiling in water, frozen, not reduced in size",3
0710.22.25,"Frozen string beans (snap beans), not reduced in size",3
0710.22.37,"Frozen beans nesoi, not reduced in size",3
0710.22.40,"Beans nesoi, uncooked or cooked by steaming or boiling in water, frozen, reduced in size",3
0710.29.05,"Chickpeas (garbanzos), uncooked or cooked by steaming or boiling in water, frozen",3
0710.29.25,"Pigeon peas, uncooked or cooked by steaming or boiling in water, frozen, if entered July 1 through September 30, inclusive, in any year",3
0710.29.30,"Pigeon peas, uncooked or cooked by steaming or boiling in water, frozen, if entered Oct. 1 through the following June 30, inclusive",3
0710.29.40,"Leguminous vegetables nesoi, uncooked or cooked by steaming or boiling in water, frozen",3
0710.30.00,"Spinach, New Zealand spinach and orache spinach (garden spinach), uncooked or cooked by steaming or boiling in water, frozen",3
0710.40.00,"Sweet corn, uncooked or cooked by steaming or boiling in water, frozen",3
0710.80.15,"Bamboo shoots and water chestnuts (other than Chinese water chestnuts), uncooked or cooked by steaming or boiling in water, frozen",3
0710.80.20,"Mushrooms, uncooked or cooked by steaming or boiling in water, frozen",3
0710.80.40,"Tomatoes, uncooked or cooked by steaming or boiling in water, frozen, if entered Mar. 1 thru July 14, incl. or Sept. 1 thru Nov. 14, incl.",3
0710.80.45,"Tomatoes, uncooked or cooked by steaming or boiling in water, frozen, if entered July 15 through August 31, inclusive, in any year",3
0710.80.50,"Tomatoes, uncooked or cooked by steaming or boiling in water, frozen, if entered Nov. 15 through the following February, incl.",3
0710.80.65,"Brussels sprouts, uncooked or cooked by steaming or boiling in water, frozen, not reduced in size",3
0710.80.70,"Vegetables nesoi, uncooked or cooked by steaming or boiling in water, frozen, not reduced in size",3
0710.80.93,"Okra, reduced in size, frozen",3
0710.80.97,"Vegetables nesoi, uncooked or cooked by steaming or boiling in water, frozen, reduced in size",3
0710.90.11,"Mixtures of pea pods and water chestnuts (other than Chinese water chestnuts), uncooked or cooked by steaming or boiling in water, frozen",3
0710.90.91,"Mixtures of vegetables not elsewhere specified or included, uncooked or cooked by steaming or boiling in water, frozen",3
0711.40.00,"Cucumbers including gherkins, provisionally preserved but unsuitable in that state for immediate consumption 22 HTSUS Product Description Subheading",3
0711.51.00,"Mushrooms of the genus Agaricus, provisionally preserved but unsuitable in that state for immediate consumption",3
0711.59.10,"Mushrooms, other than of the genus Agaricus, provisionally preserved but unsuitable in that state for immediate consumption",3
0711.90.20,"Leguminous vegetables, provisionally preserved but unsuitable in that state for immediate consumption",3
0711.90.50,"Onions, provisionally preserved but unsuitable in that state for immediate consumption",3
0711.90.65,"Vegetables nesoi, and mixtures of vegetables, provisionally preserved but unsuitable in that state for immediate consumption",3
0712.20.20,Dried onion powder or flour,3
0712.20.40,"Dried onions whole, cut, sliced or broken, but not further prepared",3
0712.31.10,"Air dried or sun dried mushrooms of the genus Agaricus, whole, cut, sliced, broken or in powder, but not further prepared",3
0712.31.20,"Dried (not air or sun dried) mushrooms of the genus Agaricus, whole, cut, sliced, broken or in powder, but not further prepared",3
0712.32.00,"Dried wood ears (Auricularia spp.), whole, cut, sliced, broken or in powder, but not further prepared",3
0712.33.00,"Dried jelly fungi (Tremella spp), whole, cut, sliced, broken or in powder, but not further prepared",3
0712.39.10,"Air dried or sun dried mushrooms (other than of the genus Agaricus), whole, cut, sliced, broken or in powder, but not further prepared",3
0712.39.20,"Dried (not air or sun dried) mushrooms (other than of the genus Agaricus), whole, cut, sliced, broken or in powder, but not further prepared",3
0712.39.40,"Dried truffles, whole, cut, sliced, broken or in powder, but not further prepared",3
0712.90.10,"Dried carrots, whole, cut, sliced, broken or in powder, but not further prepared",3
0712.90.15,"Dried olives, not ripe",3
0712.90.20,"Dried olives, ripe",3
0712.90.30,"Dried potatoes, whether or not cut or sliced but not further prepared",3
0712.90.40,"Dried garlic, whole, cut, sliced, broken or in powder, but not further prepared",3
0712.90.60,"Dried fennel, marjoram, parsley, savory and tarragon, crude or not manufactured",3
0712.90.65,"Dried parsley nesoi, whole, cut, sliced, broken or in powder, but not further prepared",3
0712.90.70,"Dried fennel, marjoram, savory and tarragon nesoi, whole, cut, sliced, broken or in powder, but not further prepared",3
0712.90.74,"Tomatoes, dried in powder",3
0712.90.78,"Tomatoes, dried, whole, other",3
0712.90.85,"Dried vegetables nesoi, and mixtures of dried vegetables, whole, cut, sliced, broken or in powder, but not further prepared",3
0713.10.10,Seeds of peas of a kind used for sowing,3
0713.10.20,"Dried split peas, shelled",3
0713.10.40,"Dried peas, nesoi, shelled",3
0713.20.10,Seeds of chickpeas (garbanzos) of a kind used for sowing,3
0713.20.20,"Dried chickpeas (garbanzos), shelled",3
0713.31.10,Seeds of beans of a kind used for sowing,3
0713.31.20,"Dried beans, shelled, if entered May 1 through August 31, inclusive, in any year",3
0713.31.40,"Dried beans, shelled, if entered September 1 through the following April 30, or withdrawn for consumption at any time 23 HTSUS Product Description Subheading",3
0713.32.10,Seeds of small red (adzuki) beans of a kind used for sowing,3
0713.32.20,"Dried small red (adzuki) beans, shelled",3
0713.33.10,"Seeds of kidney beans, including white pea beans of a kind used for sowing",3
0713.33.20,"Dried kidney beans, including white pea beans, shelled, if entered May 1 through August 31, inclusive, in any year",3
0713.33.40,"Dried kidney beans, including white pea beans, shelled, if entered Sept. 1 through April 30, or withdrawn for consumption at any time",3
0713.34.20,"Dried Bambara beans, shelled, if entered for consumption from May 1 through August 31, inclusive, in any year",3
0713.34.40,"Dried Bambara beans, shelled, if entered for consumption other than above period, or withdrawn for consumption",3
0713.35.00,"Dried cowpeas, shelled",3
0713.39.11,"Seeds of beans nesoi, of a kind used for sowing",3
0713.39.21,"Dried beans nesoi, shelled, if entered for consumption from May 1 through August 31, inclusive, in any year",3
0713.39.41,"Dried beans nesoi, shelled, if entered for consumption September 1 through April 30, or withdrawn for consumption at any time",3
0713.40.10,Lentil seeds of a kind used for sowing,3
0713.40.20,"Dried lentils, shelled",3
0713.50.10,Seeds of broad beans and horse beans of a kind used for sowing,3
0713.50.20,"Dried broad beans and horse beans, shelled",3
0713.60.60,"Dried pigeon pea seeds, shelled, if entered for consumption during the period from May 1 through August 31, inclusive, in any year",3
0713.60.80,"Dried pigeon pea seeds, shelled, if entered Sept. 1 through the following April 30, or withdrawn for consumption at any time",3
0713.90.11,"Seeds of leguminous vegetables nesoi, of a kind used for sowing",3
0713.90.50,"Dried guar seeds, shelled",3
0713.90.61,"Dried leguminous vegetables nesoi, shelled, if entered for consumption during the period from May 1 through August 31, inclusive, in any year",3
0713.90.81,"Dried leguminous vegetales, nesoi, shelled, if entered Sept. 1 through the following April 30, or withdrawn for consumption at any time",3
0714.10.20,"Cassava (manioc), fresh, chilled or dried, whether or not sliced or in the form of pellets",3
0714.20.10,"Sweet potatoes, frozen, whether or not sliced or in the form of pellets",3
0714.20.20,"Sweet potatoes, fresh, chilled or dried, whether or not sliced or in the form of pellets",3
0714.30.10,"Fresh or chilled yams (Dioscorea spp.), whether or not sliced or in the form of pellets",3
0714.30.20,Frozen yams (Dioscorea spp.),3
0714.30.60,"Dried yams (Dioscorea spp.), whether or not sliced but not in pellets",3
0714.40.10,"Fresh or chilled taro (Colocasia spp.), whether or not sliced or in the form of pellets",3
0714.40.20,Frozen taro (Colocasia spp.),3
0714.40.50,"Dried taro (Colocasia spp.), in the form of pellets",3
0714.40.60,"Dried taro (Colocasia spp.), whether or not sliced but not in pellets",3
0714.50.10,"Fresh or chilled yautia (Xanthosoma spp.), whether or not sliced or in the form of pellets",3
0714.50.20,Frozen yautia (Xanthosoma spp.),3
0714.50.50,"Dried yautia (Xanthosoma spp.), in the form of pellets",3
0714.50.60,"Dried yautia (Xanthosoma spp.), whether or not sliced but not in pellets",3
0714.90.05,"Chinese water chestnuts, fresh or chilled 24 HTSUS Product Description Subheading",3
0714.90.39,"Fresh or chilled arrowroot/salep/Jerusalem artichokes/similar roots & tubers, nesoi",3
0714.90.41,"Mixtures of pea pods and Chineses water chestnuts, frozen",3
0714.90.42,"Other mixtures of Chinese water chestnuts, frozen",3
0714.90.44,"Chinese water chestnuts, not mixed, frozen",3
0714.90.46,"Frozen dasheens/arrowroot/salep/Jerusalem artichokes/similar roots & tubers, nesoi",3
0714.90.48,"Chinese water chestnuts, dried",3
0714.90.51,"Dried dasheens, arrowroot, salep, Jerusalem artichokes and similar roots and tubers nesoi, in the form of pellets",3
0714.90.61,"Dried dasheens, arrowroot, salep, Jerusalem artichokes, and similar roots and tubers nesoi, whether or not sliced but not in pellets",3
0801.11.00,"Coconuts, desiccated",3
0801.19.01,"Coconuts, fresh, not in the inner shell (endocarp)",3
0801.31.00,"Cashew nuts, fresh or dried, in shell",3
0801.32.00,"Cashew nuts, fresh or dried, shelled",3
0802.11.00,"Almonds, fresh or dried, in shell",3
0802.12.00,"Almonds, fresh or dried, shelled",3
0802.22.00,"Hazelnuts or filberts, fresh or dried, shelled",3
0802.31.00,"Walnuts, fresh or dried, in shell",3
0802.32.00,"Walnuts, fresh or dried, shelled",3
0802.41.00,"Chestnuts, fresh or dried, in shell",3
0802.42.00,"Chestnuts, fresh or dried, shelled",3
0802.51.00,"Pistachios, fresh or dried, in shell",3
0802.52.00,"Pistachios, fresh or dried, shelled",3
0802.62.00,"Macadamia nuts, shelled",3
0802.80.20,"Areca nuts, fresh or dried, shelled",3
0802.90.10,"Pecans, fresh or dried, in shell",3
0802.90.15,"Pecans, fresh or dried, shelled",3
0802.90.20,"Pignolias, fresh or dried, in shell",3
0802.90.25,"Pignolias, fresh or dried, shelled",3
0802.90.82,"Nuts,nesoi, fresh or dried, in shell",3
0802.90.98,"Nuts nesoi, fresh or dried, shelled",3
0803.10.20,"Plantains, dried",3
0803.90.00,"Bananas, fresh or dried",3
0804.10.20,"Dates, fresh or dried, whole, with or without pits, packed in units weighing (with immediate container, if any) not over 4.6 kg",3
0804.10.40,"Dates, fresh or dried, whole, with pits, packed in units weighing over 4.6 kg",3
0804.10.60,"Dates, fresh or dried, whole, without pits, packed in units weighing over 4.6 kg",3
0804.10.80,"Dates, fresh or dried, other than whole",3
0804.20.40,"Figs, fresh or dried, whole, in units weighing more than 0.5 kg each",3
