HTS_Code,Description,List
0406.20.53,"Romano, reggiano, provolone, provoletti, sbrinz and goya, made from cow's milk, grated or powdered, not subj to Ch4 US nte 21 or GN15",4a
0406.20.54,"Reggiano, provolone, provoletti, sbrinz and goya cheeses, not made from cow's milk, grated or powdered",4a
0406.20.55,"Cheeses made from sheep's milk, including mixtures of such cheeses, grated or powdered",4a
0406.20.56,"Cheese (including mixtures) nesoi, grated or powdered, subject to gen. note 15 of the HTS",4a
0406.20.57,"Cheese containing or processed from bryndza, gjetost, gammelost, nokkelost or roquefort cheeses, grated or powdered",4a
0406.20.61,"Cheese containing or processed from blue-veined cheese (except roquefort), grated/powdered, subject to add US note 17 to Ch.4",4a
0406.20.63,"Cheese containing or processed from blue-veined cheese (except roquefort), grated/powdered, not subject to add US note 17 to Ch.4",4a
0406.20.65,"Cheese containing or processed from cheddar cheese, grated or powdered, subject to add US note 18 to Ch. 4",4a
0406.20.67,"Cheese containing or processed from cheddar cheese, grated or powdered, not subject to add US note 18 to Ch. 4 Federal Register/Vol. 84, No. 161/Tuesday, August 20, 2019/Notices 43339 VerDate Sep<11>2014 21:08 Aug 19, 2019 Jkt 247001 PO 00000 Frm 00037 Fmt 4701 Sfmt 4725 E:\FR\FM\20AUN2.SGM 20AUN2 2SECITON htiw DORP280QLG3KSD no llebj >HPG/<830.91UA02NE HTS Subheading Product Description",4a
0406.20.69,"Cheese containing or processed from american-type cheese (except cheddar), grated or powdered, subject to add US note 19 to Ch. 4",4a
0406.20.71,"Cheese containing or processed from american-type cheese (except cheddar), grated or powdered, not subject to add US note 19 to Ch. 4",4a
0406.20.73,"Cheese containing or processed from edam or gouda cheeses, grated or powdered, subject to add US note 20 to Ch.4",4a
0406.20.75,"Cheese containing or processed from edam or gouda cheeses, grated or powdered, not subject to add US note 20 to Ch. 4",4a
0406.20.77,"Cheese containing or processed from italian-type cheeses made from cow's milk, grated or powdered, subject to add US note 21 to Ch. 4",4a
0406.20.79,"Cheese containing or processed from italian-type cheeses made from cow's milk, grated or powdered, not subject to add US note 21 to Ch. 4",4a
0406.20.81,"Cheese containing or processed from swiss, emmentaler or gruyere-process cheeses, grated or powdered, subject to add US nte 22 to Ch.4",4a
0406.20.83,"Cheese containing or processed from swiss, emmentaler or gruyere-process cheeses, grated or powdered, not subject to add US nte 22 to Ch. 4",4a
0406.20.85,"Cheese (including mixtures), nesoi, n/o 0.5% by wt. of butterfat, grated or powdered, subject to add US note 23 to Ch. 4",4a
0406.20.87,"Cheese (including mixtures), nesoi, n/o 0.5% by wt. of butterfat, grated or powdered, not subject to add US note 23 to Ch. 4",4a
0406.20.89,"Cheese (including mixtures), nesoi, o/0.5% by wt of butterfat, w/cow's milk, grated or powdered, subject to add US note 16 to Ch. 4",4a
0406.20.91,"Cheese (including mixtures), nesoi, o/0.5% by wt of butterfat, w/cow's milk, grated or powdered, not subject to add US note 16 to Ch. 4",4a
0406.20.95,"Cheese (including mixtures), nesoi, o/0.5% by wt of butterfat, not containing cow's milk, grated or powdered",4a
0406.30.05,"Stilton cheese, processed, not grated or powdered, subject to add US note 24 to Ch. 4",4a
0406.30.12,"Blue-veined cheese (except roquefort), processed, not grated or powdered, subject to gen. note 15 of the HTS",4a
0406.30.14,"Blue-veined cheese (except roquefort), processed, not grated or powdered, subject to add. US note 17 to Ch. 4",4a
0406.30.18,"Blue-veined cheese (except roquefort), processed, not grated or powdered, not subject to gen. note 15 or add. US note 17 to Ch. 4",4a
0406.30.22,"Cheddar cheese, processed, not grated or powdered, subject to gen. note 15 of the HTS",4a
0406.30.24,"Cheddar cheese, processed, not grated or powdered, subject to add US note 18 to Ch. 4",4a
0406.30.28,"Cheddar cheese, processed, not grated or powdered, not subject to gen note 15 or add US note 18 to Ch. 4",4a
0406.30.32,"Colby cheese, processed, not grated or powdered, subject to gen. note 15 of the HTS",4a
0406.30.34,"Colby cheese, processed, not grated or powdered, subject to add US note 19 to Ch. 4",4a
0406.30.38,"Colby cheese, processed, not grated or powdered, not subject to gen note 15 or add US note 19 to Ch. 4",4a
0406.30.42,"Edam and gouda cheese, processed, not grated or powdered, subject to gen. note 15 of the HTS",4a
0406.30.44,"Edam and gouda cheese, processed, not grated or powdered, subject to add. US note 20 to Ch.4 43340 Federal Register/Vol. 84, No. 161/Tuesday, August 20, 2019/Notices VerDate Sep<11>2014 21:08 Aug 19, 2019 Jkt 247001 PO 00000 Frm 00038 Fmt 4701 Sfmt 4725 E:\FR\FM\20AUN2.SGM 20AUN2 2SECITON htiw DORP280QLG3KSD no llebj >HPG/<930.91UA02NE HTS Subheading Product Description",4a
0406.30.48,"Edam and gouda cheese, processed, not grated or powdered, not subject to gen note 15 or add. US note 20 to Ch. 4",4a
0406.30.49,"Gruyere-process cheese, processed, not grated or powdered, subject to gen. note 15 of the HTS",4a
0406.30.51,"Gruyere-process cheese, processed, not grated or powdered, subject to add. US note 22 to Ch.4",4a
0406.30.53,"Gruyere-process cheese, processed, not grated or powdered, not subject to gen note 15 or add. US note 22 to Ch. 4",4a
0406.30.55,"Processed cheeses made from sheep's milk, including mixtures of such cheeses, not grated or powdered",4a
0406.30.56,"Cheese (including mixtures) nesoi, processed, not grated or powdered, subject to gen. note 15 of the HTS",4a
0406.30.57,"Processed cheese containing or processed from bryndza, gjetost, gammelost, nokkelost or roquefort, not grated or powdered, not GN15",4a
0406.30.61,"Processed cheese cont/procd fr blue-veined cheese (ex roquefort), not grated/powdered, subject to add US note 17 to Ch. 4, not GN15",4a
0406.30.63,"Processed cheese cont/procd fr blue-veined cheese (ex roquefort), not grated/powdered, not subject to add US note 17 to Ch. 4, not GN15",4a
0406.30.65,"Processed cheese cont/procd fr cheddar cheese, not grated/powdered, subject to add US note 18, not GN15",4a
0406.30.67,"Processed cheese cont/procd fr cheddar cheese, not grated/powdered, not subject to add US note 18, not GN15",4a
0406.30.69,"Processed cheese cont/procd fr american-type cheese (ex cheddar), not grated/powdered, subject to add US note 19 to Ch. 4, not GN15",4a
0406.30.71,"Processed cheese cont/procd fr american-type cheese (ex cheddar), not grated/powdered, not subject to add US note 19 to Ch. 4, not GN15",4a
0406.30.73,"Processed cheese cont/procd fr edam or gouda, not grated/powdered, subject to add US note 20 to Ch. 4, not GN15",4a
0406.30.75,"Processed cheese cont/procd from edam or gouda, not grated/powdered, not subject to add US note 20 to Ch. 4, not GN15",4a
0406.30.77,"Processed cheese cont/procd from italian-type, not grated/powdered, subject to add US note 21 to Ch. 4, not GN15",4a
0406.30.79,"Processed cheese cont/procd from italian-type, not grated/powdered, not subject to add US note 21 to Ch. 4, not GN15",4a
0406.30.81,"Processed cheese cont/procd from swiss, emmentaler or gruyere-process, n/grated/powdered, subject to add US note 22 to Ch. 4, not GN15",4a
0406.30.83,"Processed cheese cont/procd from swiss/emmentaler/gruyere-process, n/grated/powdered, not subject to add US note 22 to Ch. 4, not GN15",4a
0406.30.85,"Processed cheese (incl. mixtures), nesoi, n/o 0.5% by wt. butterfat, not grated or powdered, subject to Ch4 US note 23, not GN15",4a
0406.30.87,"Processed cheese (incl. mixtures), nesoi, n/o 0.5% by wt. butterfat, not grated or powdered, not subj to Ch 4 US note 23 or not GN15",4a
0406.30.89,"Processed cheese (incl. mixtures), nesoi, w/cow's milk, not grated or powdered, subject to add US note 16 to Ch. 4, not GN15",4a
0406.30.91,"Processed cheese (incl. mixtures), nesoi, w/cow's milk, not grated or powdered, not subject to add US note 16 to Ch. 4, not GN15 Federal Register/Vol. 84, No. 161/Tuesday, August 20, 2019/Notices 43341 VerDate Sep<11>2014 21:08 Aug 19, 2019 Jkt 247001 PO 00000 Frm 00039 Fmt 4701 Sfmt 4725 E:\FR\FM\20AUN2.SGM 20AUN2 2SECITON htiw DORP280QLG3KSD no llebj >HPG/<040.91UA02NE HTS Subheading Product Description",4a
0406.30.95,"Processed cheese (incl. mixtures), nesoi, w/o cows milk, not grated or powdered, not GN15",4a
0406.40.20,"Roquefort cheese in original loaves, not grated or powdered, not processed",4a
0406.40.40,"Roquefort cheese, other than in original loaves, not grated or powdered, not processed",4a
0406.40.44,"Stilton cheese, nesoi, in original loaves, subject to add. US note 24 to Ch. 4",4a
0406.40.48,"Stilton cheese, nesoi, not in original loaves, subject to add. US note 24 to Ch. 4",4a
0406.40.51,"Blue-veined cheese, nesoi, in original loaves, subject to gen. note 15 of the HTS",4a
0406.40.52,"Blue-veined cheese, nesoi, not in original loaves, subject to gen. note 15 of the HTS",4a
0406.40.54,"Blue-veined cheese, nesoi, in original loaves, subject to add. US note 17 to Ch. 4",4a
0406.40.58,"Blue-veined cheese, nesoi, not in original loaves, subject to add. US note 17 to Ch. 4",4a
0406.40.70,"Blue-veined cheese, nesoi, not subject to gen. note 15 of the HTS or to add. US note 17 to Ch.4",4a
0406.90.05,"Bryndza cheese, not grated or powdered, not processed",4a
0406.90.06,"Cheddar cheese, neosi, subject to gen. note 15 of the & entered pursuant to its provisions",4a
0406.90.08,"Cheddar cheese, neosi, subject to add. US note 18 to Ch. 4",4a
0406.90.12,"Cheddar cheese, nesoi, not subject to gen. note 15 of the HTS or to add. US note 18 to Ch. 4",4a
0406.90.14,"Edam and gouda cheese, nesoi, subject to gen. note 15 ofthe HTS",4a
0406.90.16,"Edam and gouda cheese, nesoi, subject to add. US note 20 to Ch. 4",4a
0406.90.18,"Edam and gouda cheese, nesoi, not subject to gen. note 15 of the HTS or to add. US note 20 to Ch. 4",4a
0406.90.20,"Gjetost cheese from goat's milk, whey or whey obtained from a mixture of goat's & n/o 20% cow's milk, not grated, powdered or processed",4a
0406.90.25,"Gjetost cheese, made from goats' milk, whey or whey obtained from a mixture of goats' & n/o 20% cows milk, not grated, powdered or processed",4a
0406.90.28,"Goya cheese, nesoi, subject to gen. note 15 of the HTS",4a
0406.90.31,"Goya cheese from cow's milk, not in original loaves, nesoi,subject to add. US note 21 to Ch. 4",4a
0406.90.32,"Goya cheese from cow's milk, not in original loaves, nesoi, not subject to gen. note 15 or to add. US note 21 to Ch. 4",4a
0406.90.33,"Goya cheese not from cow's milk, nesoi, not subject to gen. note 15 or to add. US note 21 to Ch.4",4a
0406.90.34,"Sbrinz cheese, nesoi, subject to gen. note 15 of the HTS",4a
0406.90.36,"Sbrinz cheese from cow's milk, nesoi, subject to add. US note 21 to Ch. 4",4a
0406.90.37,"Sbrinz cheese from cow's milk, nesoi, not subject to gen. note 15 or to add. US note 21 to Ch. 4",4a
0406.90.38,"Sbrinz cheese not from cow's milk, nesoi, not subject to gen. note 15 or to add. US note 21 to Ch.4",4a
0406.90.39,"Romano from cows milk, Reggiano, Parmesan, Provolone, and Provoletti cheese, nesoi, subject to gen. note 15 of the HTS",4a
0406.90.41,"Romano, Reggiano, Parmesan, Provolone, and Provoletti cheese, nesoi, from cow's milk, subject to add. US note 21 to Ch. 4",4a
0406.90.42,"Romano, Reggiano, Parmesan, Provolone, and Provoletti cheese, nesoi, from cow's milk, not subj to to GN 15 or Ch4 US note 21",4a
0406.90.43,"Reggiano, Parmesan, Provolone, and Provoletti cheese, nesoi, not from cow's milk, not subject to gen. note 15",4a
0406.90.44,"Swiss or Emmentaler cheese with eye formation, nesoi, subject to gen. note 15 of the HTS 43342 Federal Register/Vol. 84, No. 161/Tuesday, August 20, 2019/Notices VerDate Sep<11>2014 21:08 Aug 19, 2019 Jkt 247001 PO 00000 Frm 00040 Fmt 4701 Sfmt 4725 E:\FR\FM\20AUN2.SGM 20AUN2 2SECITON htiw DORP280QLG3KSD no llebj >HPG/<140.91UA02NE HTS Subheading Product Description",4a
0406.90.46,"Swiss or Emmentaler cheese with eye formation, nesoi, subject to add. US note 25 to Ch. 4",4a
0406.90.48,"Swiss or Emmentaler cheese with eye formation, nesoi, not subject to gen. note 15 or to add. US note 25 to Ch. 4",4a
0406.90.49,"Gammelost and nokkelost cheese, nesoi",4a
0406.90.51,"Colby cheese, nesoi, subject to gen. note 15 of the HTS and entered pursuant to its provisions",4a
0406.90.52,"Colby cheese, nesoi, subject to add. US note 19 to Ch. 4 and entered pursuant to its provisions",4a
0406.90.54,"Colby cheese, nesoi, not subject to gen. note 15 or to add. US note 19 to Ch. 4",4a
0406.90.56,"Cheeses, nesoi, from sheep's milk in original loaves and suitable for grating",4a
0406.90.57,"Pecorino cheese, from sheep's milk, in original loaves, not suitable for grating",4a
0406.90.59,"Cheeses, substitute for cheese (including mixtures of cheeses), nesoi, made from sheep's milk",4a
0406.90.61,"Cheeses & substitutes for cheese (incl.mixtures) w/romano/reggiano/parmesan/provolone/etc from cows milk, subj. to gen. note 15",4a
0406.90.63,"Cheeses & substitutes for cheese (incl.mixtures) not cont.romano/reggiano/parmesan/provolone/etc from cows milk, subj. to gen. note 15",4a
0406.90.66,"Cheeses & subst. for cheese(incl. mixt.), nesoi, w/romano/reggiano/parmesan/provolone/etc, f/cow milk, subj. Ch4 US note 21, not GN15",4a
0406.90.68,"Cheeses & subst. for cheese(incl. mixt.), nesoi, w/romano/reggiano/parmesan/provolone/etc, f/cow milk, not subj. Ch4 US note 21, not GN15",4a
0406.90.72,"Cheeses & subst. for cheese (incl. mixt.), nesoi, w/ or from blue-veined cheese, subj. to add. US note 17 to Ch.4, not GN15",4a
0406.90.74,"Cheeses & subst. for cheese (incl. mixt.), nesoi, w/ or from blue-veined cheese, not subj. to add. US note 17 to Ch.4, not GN15",4a
0406.90.76,"Cheeses & subst. for cheese (incl. mixt.), nesoi, w/ or from cheddar cheese, subj. to add. US note 18 to Ch.4, not GN15",4a
0406.90.78,"Cheeses & subst. for cheese (incl. mixt.), nesoi, w/ or from cheddar cheese, not subj. to add. US note 18 to Ch.4, not GN15",4a
0406.90.82,"Cheeses & subst. for cheese (incl. mixt.), nesoi, w/ or from Am. cheese except cheddar, subj. to add. US note 19 to Ch.4, not GN15",4a
0406.90.84,"Cheeses & subst. for cheese (incl. mixt.), nesoi, w/ or from Am. cheese except cheddar, not subj. to add. US note 19 to Ch.4, not GN15",4a
0406.90.86,"Cheeses & subst. for cheese (incl. mixt.), nesoi, w/ or from edam or gouda cheese, subj. to add. US note 20 to Ch.4, not GN15",4a
0406.90.88,"Cheeses & subst. for cheese (incl. mixt.), nesoi, w/ or from edam or gouda cheese, not subj. to add. US note 20 to Ch.4, not GN15",4a
0406.90.90,"Cheeses & subst. for cheese (incl. mixt.), nesoi, w/ or from swiss, emmentaler or gruyere, subj. to add. US note 22 to Ch.4, not GN15",4a
0406.90.92,"Cheeses & subst. for cheese (incl. mixt.), nesoi, w/ or from swiss, emmentaler or gruyere, not subj. Ch4 US note 22, not GN15",4a
0406.90.93,"Cheeses & subst. for cheese (incl. mixt.), nesoi, w/butterfat n/o 0.5% by wt, subject to add. US note 23 to Ch. 4, not GN15",4a
0406.90.94,"Cheeses & subst. for cheese (incl. mixt.), nesoi, w/butterfat n/o 0.5% by wt, not subject to add. US note 23 to Ch. 4, not GN15 Federal Register/Vol. 84, No. 161/Tuesday, August 20, 2019/Notices 43343 VerDate Sep<11>2014 21:08 Aug 19, 2019 Jkt 247001 PO 00000 Frm 00041 Fmt 4701 Sfmt 4725 E:\FR\FM\20AUN2.SGM 20AUN2 2SECITON htiw DORP280QLG3KSD no llebj >HPG/<240.91UA02NE HTS Subheading Product Description",4a
0406.90.95,"Cheeses & subst. for cheese (incl. mixt.), nesoi, w/cows milk, w/butterfat o/0.5% by wt, subject to Ch 4 US note 16 (quota)",4a
0406.90.97,"Cheeses & subst. for cheese (incl. mixt.), nesoi, w/cows milk, w/butterfat o/0.5% by wt, not subject to Ch4 US note 16, not GN15",4a
0406.90.99,"Cheeses & subst. for cheese (incl. mixt.), nesoi, w/o cows milk, w/butterfat o/0.5% by wt, not GN15",4a
0407.11.00,"Birds' eggs, in shell, fertilized eggs for incubation, Gallus domesticus",4a
0408.91.00,"Birds' eggs, not in shell, dried, whether or not containing added sweeteners",4a
0501.00.00,"Human hair, unworked, whether or not washed and scoured; waste of human hair",4a
0502.90.00,"Badger hair and other brushmaking hair, nesoi, and waste thereof",4a
0504.00.00,"Guts, bladders and stomachs of animals (other than fish), whole and pieces thereof",4a
0505.10.00,"Feathers of a kind used for stuffing, and down",4a
0507.10.00,"Ivory, ivory powder and waste",4a
